0.9,1.0020461518229014,0.9999258362638739,0.9992573251943199,1.0028652755948897
0.9052105263157896,1.00190184163832,0.9999231235272722,0.9992748793426218,1.0027059530394367
0.910421052631579,1.001755415755969,0.9999202901636111,0.9992928165989429,1.002544254537213
0.9156315789473685,1.0016068158783966,0.9999173299025489,0.9993111486697579,1.0023801165340482
0.9208421052631579,1.0014559813325006,0.9999142361027381,0.999329887678489,1.0022134730642678
0.9260526315789475,1.0013028490183429,0.9999110017216178,0.9993490462637485,1.0020442556318565
0.9312631578947368,1.0011473532572785,0.9999076192886611,0.9993686375809097,1.001872393084422
0.9364736842105263,1.0009894256762164,0.9999040808693666,0.9993886753567738,1.0016978114793902
0.9416842105263159,1.0008289950541631,0.9999003780535515,0.9994091738906272,1.001520433941905
0.9468947368421053,1.000665987161392,0.9998965018900013,0.9994301481104936,1.0013401805138096
0.9521052631578948,1.0005003246085433,0.9998924428685287,0.9994516136015466,1.0011569679930281
0.9573157894736843,1.0003319266544735,0.999888190873807,0.9994735866318654,1.0009707097626543
0.9625263157894737,1.000160709026744,0.9998837351410732,0.9994960842001138,1.0007813156089111
0.9677368421052631,0.9999865837240491,0.9998790642078339,0.9995191240811093,1.0005886915272155
0.9729473684210527,0.9998094587853195,0.9998741658615301,0.9995427248551139,1.0003927395153105
0.9781578947368421,0.9996292380794348,0.9998690270804981,0.9995669059783708,1.0001933573524997
0.9833684210526317,0.9994458210422333,0.9998636339811567,0.9995916878097504,0.9999904383639362
0.988578947368421,0.9992591024144316,0.9998579717365669,0.9996170916832416,0.9997838711686443
0.9937894736842106,0.9990689719568417,0.9998520245112422,0.9996431399591095,0.9995735394100135
0.999,0.9988753141459656,0.9998457753854317,0.9996698560849702,0.9993593214673477
